95;EuropeanaLocal Deutschland
96;EuropeanaLocal Portugal
97;EuropeanaLocal Romania
98;EuropeanaLocal Sweden
99;Europeana Sounds
100;Europeana Space
101;EuropeanaTravel
102;European Commission
103;EuroPhoto
104;EUscreen
105;Federacja Bibliotek Cyfrowych
106;Federico Zeri Foundation
107;Filmoteca de Catalunya
108;Fondazione Biblioteca Europea di Informazione e Cultura (BEIC)
109;Forum Hungaricum Non-profit Ltd.
110;Fundação Calouste Gulbenkian - Portugal
111;Fundació Bosch i Cardellach ; Gremi de Fabricants de Sabadell
112;Generalitat de Catalunya. Servei de Biblioteques
113;Greek Aggregator SearchCulture.gr | National Documentation Centre (EKT)
114;Hellenic Aggregator at Veria Public Library
115;Hispana
116;HOPE - Heritage of the People's Europe
117;http://digiphil.hu/
118;IALHI
119;ICAB
120;ICM Ard-Media
121;Il·lustre Col·legi d'Advocats de Barcelona - ICAB
122;INP - National Heritage Institute, Bucharest
123;Institut Cartogràfic de Catalunya
124;Institut Cartogràfic i Geològic de Catalunya
125;Institut Cartogràfic i Geològic de Catalunya 
126;Institut de Cultura de Barcelona (ICUB)
127;Institut de Seguretat Pública de Catalunya
128;Institut d'Estudis Ilerdencs. Servei d'Arxiu i Llegats
129;Institut National de l'Audiovisuel
130;Instituto de Historia Contemporânea da Faculdade de Ciências Sociais e Humanas da Universidade Nova Lisboa – Portugal
131;Instituto dos Museus e da Conservação
132;IRCAM-Institut de Recherche et Coordination Acoustique/Musique
133;Irish Manuscripts Commission
134;Judaica Europeana
135;Judaica Europeana/Jewish Heritage Network
136;KAMRA
137;Kultura.hr - Ministry of Culture of the Republic of Croatia
138;Kulturpool
139;Landesarchiv Baden-Württemberg
140;Latvijas Nacionâlâ Bibliotçka
141;Liberalisme
142;Library of the "Lucian Blaga" University of Sibiu
143;Linked Heritage
144;LoCloud
145;LT-Aggregator Service National Library of Lithuania
146;Lucian Blaga Central University Library, Cluj-Napoca, Romania
147;Manuscriptorium - National Library of the Czech Republic
148;Martynas Mazvydas National Library of Lithuania
149;Mediateca de la Universidad de Oviedo - Encycloasturias
150;Médiathèque Valais - Martigny
151;MIMO - Musical Instrument Museums Online
152;moteur Collections ; France
153;Muis -Museums Public Portal
154;Musées lausannois
155;Museo Galileo - Istituto e Museo di Storia della Scienza
156;Museo Nacional del Prado
157;Museu
158;Museumap.hu
159;Museu Marítim de Barcelona
160;Museums.EU
161;MUSIT
162;Národní muzeum, National Museum, Czech Republic
163;National and University Library in Zagreb
164;National and University Library of Iceland
165;National and University Library of Slovenia
166;National and University Library St Kliment Ohridski
167;National and University Library, Zagreb
168;National Digital Library (NDL)
169;National Library of Albania
170;National Library of Bulgaria
171;National Library of Denmark
172;National Library of Estonia
173;National Library of Finland
174;National Library of Greece
175;National Library of Ireland
176;National Library of Latvia
177;National Library of Luxembourg
178;National Library of Poland
179;National Library of Romania
180;National Library of Scotland
181;National Library of Serbia
182;National Library of the Czech Republic
183;National Library of the Netherlands
184;National Library of the Netherlands - Koninklijke Bibliotheek
185;National Library of the Republic of Moldova
186;National Library of Turkey
187;National Library or Romania
188;National Széchényi Library
189;Niedersächsische Staats- und Universitätsbibliothek Göttingen
190;OAPEN Foundation
191;OpenUp!
192;ORF
193;Österreichische Mediathek
194;Österreichische Nationalbibliothek - Austrian National Library
195;Pamiatkový úrad SR
196;Partage Plus
197;Photoconsortium
198;Rijksmuseum
199;RNOD - Portugal
200;RODIN. Repositorio de Objetos de Docencia e Investigación de la Universidad de Cádiz
201;Slovak National Gallery
202;Slovenian National E-content Aggregator
203;Slovenski nacionalni agregator e-vsebin
204;Societat Coral Erato
205;Spletna galerija, Semantika d.o.o.
206;Swedish Open Cultural Heritage | K-samsök
207;Swiss National Library
208;The British Library
209;The European Library
210;The Great War Archive, University of Oxford
211;The National Bibliographic Office of Malta
212;The National Library of Poland
213;The National Parliamentary Library of Georgia
214;The Natural Europe Project
215;The Wroblewski Library of the Lithuanian Academy of Sciences
216;thinkMOTION
217;Thyssen-Bornemisza Museum
218;Universitat Autònoma de Barcelona
219;Universitat de Barcelona
220;Universitat de Barcelona 
221;Universitat de Girona. Biblioteca
222;Universitat de Girona. Biblioteca. Fons Bertrana
223;Universitat de Lleida
224;Universitat Politècnica de Catalunya
225;Universitat Pompeu Fabra
226;Universitätsbibliothek Heidelberg
227;University College Dublin
228;University College Dublin, UCD Library
229;University of Fribourg - Universitas Friburgensis
230;University of Ioannina
231;University of Patras/Library and Information Center
232;Vilnius University Library
233;Vlaamse Kunstcollectie
234;Wellcome Collection
235;Wikimedia Commons Community
236;Регионална библиотека ПЕНЧО СЛАВЕЙКОВ - Варна / Public Library - Varna
237;RNOD-Portugal
238;AMSHistorica - University of Bologna
239;CulturaItalia
240;Latvian National E-content Aggregator
241;Library of Cyprus University of Technology
